treat	bias	n	k	subject	market	indexed	period	price	p1	p2	p3	p4
t3	b	3	2	5	2	T	28	0.299	0.2	0.3	0.4	0.4
t3	b	3	2	16	3	F	28	0.499	0.6	0.4	0.5	0.6
t3	b	3	2	3	3	T	28	0.298	0.5	0.5	0.5	0.6
t3	b	3	2	2	3	T	28	1	1	1	0.6	0.5
t3	b	3	2	6	4	F	28	1	1	0.7	0.7	0.6
t3	b	3	2	1	4	T	28	0.278	0.2	0.4	0.4	0.5
t3	b	3	2	18	4	T	28	0.305	0.6	0.5	0.5	0.4
t3	b	3	2	10	5	F	28	1	0.5	0.6	0.7	0.7
t3	b	3	2	17	5	T	28	0.4	0.6	0.6	0.6	0.6
t3	b	3	2	11	5	T	28	0.595	1	1	0.9	0.8
t3	b	3	2	13	6	F	28	1	0.5	0.5	0.5	0.5
t3	b	3	2	8	6	T	28	0.799	0.1	0.4	0.3	0.5
t3	b	3	2	14	6	T	28	0.875	0.5	0.6	0.4	0.5
t3	b	3	2	13	1	F	29	1	0.5	0.5	0.5	0.5
t3	b	3	2	17	1	T	29	0.45	0.6	0.6	0.6	0.6
t3	b	3	2	12	1	T	29	1	0.4	0.5	0.5	0.5
t3	b	3	2	9	2	F	29	0.989	0.1	0.3	0.3	0.1
t3	b	3	2	15	2	T	29	0.345	0.5	0.7	0.8	0.7
t3	b	3	2	2	2	T	29	1	1	1	0.6	0.5
t3	b	3	2	3	3	F	29	0.7	0.5	0.5	0.5	0.6
t3	b	3	2	18	3	T	29	0.269	0.6	0.5	0.5	0.4
t3	b	3	2	10	3	T	29	0.374	0.5	0.6	0.7	0.7
t3	b	3	2	16	4	F	29	0.995	0.6	0.4	0.5	0.6
t3	b	3	2	8	4	T	29	0.799	0.1	0.4	0.3	0.5
t3	b	3	2	6	4	T	29	1	1	0.7	0.7	0.6
t3	b	3	2	4	5	F	29	1	0.5	0.4	0.8	0.9
t3	b	3	2	1	5	T	29	0.264	0.2	0.4	0.4	0.5
t3	b	3	2	11	5	T	29	0.595	1	1	0.9	0.8
t3	b	3	2	7	6	F	29	0.775	0.5	0.4	0.5	0.5
t3	b	3	2	5	6	T	29	0.276	0.2	0.3	0.4	0.4
t3	b	3	2	14	6	T	29	0.889	0.5	0.6	0.4	0.5
t3	b	3	2	8	1	F	30	0.799	0.1	0.4	0.3	0.5
t3	b	3	2	18	1	T	30	0.3	0.6	0.5	0.5	0.4
t3	b	3	2	1	1	T	30	0.403	0.2	0.4	0.4	0.5
t3	b	3	2	15	2	F	30	1	0.5	0.7	0.8	0.7
t3	b	3	2	3	2	T	30	0.298	0.5	0.5	0.5	0.6
t3	b	3	2	9	2	T	30	0.984	0.1	0.3	0.3	0.1
t3	b	3	2	5	3	F	30	1	0.2	0.3	0.4	0.4
t3	b	3	2	12	3	T	30	0.375	0.4	0.5	0.5	0.5
t3	b	3	2	6	3	T	30	1	1	0.7	0.7	0.6
t3	b	3	2	11	4	F	30	1	1	1	0.9	0.8
t3	b	3	2	7	4	T	30	0.29	0.5	0.4	0.5	0.5
t3	b	3	2	2	4	T	30	1	1	1	0.6	0.5
t3	b	3	2	16	5	F	30	0.897	0.6	0.4	0.5	0.6
t3	b	3	2	17	5	T	30	0.5	0.6	0.6	0.6	0.6
t3	b	3	2	10	5	T	30	0.998	0.5	0.6	0.7	0.7
t3	b	3	2	13	6	F	30	0.995	0.5	0.5	0.5	0.5
t3	b	3	2	4	6	T	30	0.65	0.5	0.4	0.8	0.9
t3	b	3	2	14	6	T	30	0.965	0.5	0.6	0.4	0.5
t3	b	3	2	14	1	F	31	0.879	0.5	0.6	0.4	0.5
t3	b	3	2	5	1	T	31	0.276	0.2	0.3	0.4	0.4
t3	b	3	2	8	1	T	31	0.799	0.1	0.4	0.3	0.5
t3	b	3	2	12	2	F	31	1	0.4	0.5	0.5	0.5
t3	b	3	2	18	2	T	31	0.299	0.6	0.5	0.5	0.4
t3	b	3	2	10	2	T	31	0.399	0.5	0.6	0.7	0.7
t3	b	3	2	13	3	F	31	1	0.5	0.5	0.5	0.5
t3	b	3	2	16	3	T	31	0.998	0.6	0.4	0.5	0.6
t3	b	3	2	6	3	T	31	1	1	0.7	0.7	0.6
t3	b	3	2	9	4	F	31	0.983	0.1	0.3	0.3	0.1
t3	b	3	2	11	4	T	31	0.595	1	1	0.9	0.8
t3	b	3	2	4	4	T	31	0.649	0.5	0.4	0.8	0.9
t3	b	3	2	3	5	F	31	0.9	0.5	0.5	0.5	0.6
t3	b	3	2	15	5	T	31	0.499	0.5	0.7	0.8	0.7
t3	b	3	2	2	5	T	31	1	1	1	0.6	0.5
t3	b	3	2	7	6	F	31	0.825	0.5	0.4	0.5	0.5
t3	b	3	2	1	6	T	31	0.254	0.2	0.4	0.4	0.5
t3	b	3	2	17	6	T	31	0.55	0.6	0.6	0.6	0.6
t3	b	3	2	9	1	F	32	0.99	0.1	0.3	0.3	0.1
t3	b	3	2	4	1	T	32	0.6	0.5	0.4	0.8	0.9
t3	b	3	2	10	1	T	32	0.999	0.5	0.6	0.7	0.7
t3	b	3	2	12	2	F	32	1	0.4	0.5	0.5	0.5
t3	b	3	2	1	2	T	32	0.262	0.2	0.4	0.4	0.5
t3	b	3	2	8	2	T	32	0.799	0.1	0.4	0.3	0.5
t3	b	3	2	18	3	F	32	0.999	0.6	0.5	0.5	0.4
t3	b	3	2	5	3	T	32	0.45	0.2	0.3	0.4	0.4
t3	b	3	2	17	3	T	32	0.45	0.6	0.6	0.6	0.6
t3	b	3	2	16	4	F	32	0.392	0.6	0.4	0.5	0.6
t3	b	3	2	3	4	T	32	0.298	0.5	0.5	0.5	0.6
t3	b	3	2	11	4	T	32	0.595	1	1	0.9	0.8
t3	b	3	2	15	5	F	32	1	0.5	0.7	0.8	0.7
t3	b	3	2	14	5	T	32	0.956	0.5	0.6	0.4	0.5
t3	b	3	2	2	5	T	32	1	1	1	0.6	0.5
t3	b	3	2	7	6	F	32	0.825	0.5	0.4	0.5	0.5
t3	b	3	2	6	6	T	32	1	1	0.7	0.7	0.6
t3	b	3	2	13	6	T	32	1	0.5	0.5	0.5	0.5
t3	b	3	2	2	1	F	33	1	1	1	0.6	0.5
t3	b	3	2	14	1	T	33	0.999	0.5	0.6	0.4	0.5
t3	b	3	2	6	1	T	33	1	1	0.7	0.7	0.6
t3	b	3	2	13	2	F	33	0.9	0.5	0.5	0.5	0.5
t3	b	3	2	15	2	T	33	0.745	0.5	0.7	0.8	0.7
t3	b	3	2	9	2	T	33	0.987	0.1	0.3	0.3	0.1
t3	b	3	2	5	3	F	33	1	0.2	0.3	0.4	0.4
t3	b	3	2	17	3	T	33	0.45	0.6	0.6	0.6	0.6
t3	b	3	2	11	3	T	33	0.995	1	1	0.9	0.8
t3	b	3	2	1	4	F	33	1	0.2	0.4	0.4	0.5
t3	b	3	2	3	4	T	33	0.298	0.5	0.5	0.5	0.6
t3	b	3	2	7	4	T	33	0.3	0.5	0.4	0.5	0.5
t3	b	3	2	4	5	F	33	1	0.5	0.4	0.8	0.9
t3	b	3	2	8	5	T	33	0.849	0.1	0.4	0.3	0.5
t3	b	3	2	16	5	T	33	1	0.6	0.4	0.5	0.6
t3	b	3	2	12	6	F	33	1	0.4	0.5	0.5	0.5
t3	b	3	2	10	6	T	33	0.267	0.5	0.6	0.7	0.7
t3	b	3	2	18	6	T	33	0.3	0.6	0.5	0.5	0.4
t3	b	3	2	1	1	F	34	1	0.2	0.4	0.4	0.5
t3	b	3	2	5	1	T	34	0.445	0.2	0.3	0.4	0.4
t3	b	3	2	15	1	T	34	0.599	0.5	0.7	0.8	0.7
t3	b	3	2	7	2	F	34	0.29	0.5	0.4	0.5	0.5
t3	b	3	2	17	2	T	34	0.5	0.6	0.6	0.6	0.6
t3	b	3	2	11	2	T	34	0.995	1	1	0.9	0.8
t3	b	3	2	16	3	F	34	0.698	0.6	0.4	0.5	0.6
t3	b	3	2	6	3	T	34	0.5	1	0.7	0.7	0.6
t3	b	3	2	4	3	T	34	0.65	0.5	0.4	0.8	0.9
t3	b	3	2	14	4	F	34	0.999	0.5	0.6	0.4	0.5
t3	b	3	2	12	4	T	34	0.375	0.4	0.5	0.5	0.5
t3	b	3	2	8	4	T	34	0.849	0.1	0.4	0.3	0.5
t3	b	3	2	18	5	F	34	1	0.6	0.5	0.5	0.4
t3	b	3	2	9	5	T	34	1	0.1	0.3	0.3	0.1
t3	b	3	2	13	5	T	34	1	0.5	0.5	0.5	0.5
t3	b	3	2	10	6	F	34	1	0.5	0.6	0.7	0.7
t3	b	3	2	3	6	T	34	0.298	0.5	0.5	0.5	0.6
t3	b	3	2	2	6	T	34	0.945	1	1	0.6	0.5
t3	b	3	2	8	1	F	35	0.849	0.1	0.4	0.3	0.5
t3	b	3	2	12	1	T	35	0.5	0.4	0.5	0.5	0.5
t3	b	3	2	6	1	T	35	1	1	0.7	0.7	0.6
t3	b	3	2	15	2	F	35	1	0.5	0.7	0.8	0.7
t3	b	3	2	9	2	T	35	0.997	0.1	0.3	0.3	0.1
t3	b	3	2	2	2	T	35	1	1	1	0.6	0.5
t3	b	3	2	11	3	F	35	1	1	1	0.9	0.8
t3	b	3	2	7	3	T	35	0.24	0.5	0.4	0.5	0.5
t3	b	3	2	14	3	T	35	0.875	0.5	0.6	0.4	0.5
t3	b	3	2	1	4	F	35	1	0.2	0.4	0.4	0.5
t3	b	3	2	4	4	T	35	0.85	0.5	0.4	0.8	0.9
t3	b	3	2	16	4	T	35	0.998	0.6	0.4	0.5	0.6
t3	b	3	2	5	5	F	35	1	0.2	0.3	0.4	0.4
t3	b	3	2	3	5	T	35	0.299	0.5	0.5	0.5	0.6
t3	b	3	2	10	5	T	35	0.799	0.5	0.6	0.7	0.7
t3	b	3	2	18	6	F	35	1	0.6	0.5	0.5	0.4
t3	b	3	2	17	6	T	35	0.525	0.6	0.6	0.6	0.6
t3	b	3	2	13	6	T	35	1	0.5	0.5	0.5	0.5
t3	b	3	2	18	1	F	36	1	0.6	0.5	0.5	0.4
t3	b	3	2	8	1	T	36	0.849	0.1	0.4	0.3	0.5
t3	b	3	2	9	1	T	36	0.996	0.1	0.3	0.3	0.1
t3	b	3	2	2	2	F	36	1	1	1	0.6	0.5
t3	b	3	2	7	2	T	36	0.26	0.5	0.4	0.5	0.5
t3	b	3	2	15	2	T	36	0.799	0.5	0.7	0.8	0.7
t3	b	3	2	17	3	F	36	1	0.6	0.6	0.6	0.6
t3	b	3	2	3	3	T	36	0.325	0.5	0.5	0.5	0.6
t3	b	3	2	11	3	T	36	0.999	1	1	0.9	0.8
t3	b	3	2	4	4	F	36	1	0.5	0.4	0.8	0.9
t3	b	3	2	12	4	T	36	0.5	0.4	0.5	0.5	0.5
t3	b	3	2	14	4	T	36	0.896	0.5	0.6	0.4	0.5
t3	b	3	2	5	5	F	36	1	0.2	0.3	0.4	0.4
t3	b	3	2	6	5	T	36	0.6	1	0.7	0.7	0.6
t3	b	3	2	16	5	T	36	0.99	0.6	0.4	0.5	0.6
t3	b	3	2	13	6	F	36	1	0.5	0.5	0.5	0.5
t3	b	3	2	1	6	T	36	0.408	0.2	0.4	0.4	0.5
t3	b	3	2	10	6	T	36	0.899	0.5	0.6	0.7	0.7
t3	b	3	2	5	1	F	37	1	0.2	0.3	0.4	0.4
t3	b	3	2	7	1	T	37	0.27	0.5	0.4	0.5	0.5
t3	b	3	2	11	1	T	37	0.999	1	1	0.9	0.8
t3	b	3	2	18	2	F	37	1	0.6	0.5	0.5	0.4
t3	b	3	2	10	2	T	37	0.329	0.5	0.6	0.7	0.7
t3	b	3	2	8	2	T	37	0.849	0.1	0.4	0.3	0.5
t3	b	3	2	6	3	F	37	1	1	0.7	0.7	0.6
t3	b	3	2	1	3	T	37	0.388	0.2	0.4	0.4	0.5
t3	b	3	2	16	3	T	37	0.799	0.6	0.4	0.5	0.6
t3	b	3	2	13	4	F	37	1	0.5	0.5	0.5	0.5
t3	b	3	2	4	4	T	37	0.85	0.5	0.4	0.8	0.9
t3	b	3	2	14	4	T	37	0.963	0.5	0.6	0.4	0.5
t3	b	3	2	17	5	F	37	1	0.6	0.6	0.6	0.6
t3	b	3	2	15	5	T	37	0.399	0.5	0.7	0.8	0.7
t3	b	3	2	9	5	T	37	0.987	0.1	0.3	0.3	0.1
t3	b	3	2	12	6	F	37	1	0.4	0.5	0.5	0.5
t3	b	3	2	3	6	T	37	0.325	0.5	0.5	0.5	0.6
t3	b	3	2	2	6	T	37	0.984	1	1	0.6	0.5
t3	b	3	2	9	1	F	38	0.986	0.1	0.3	0.3	0.1
t3	b	3	2	7	1	T	38	0.28	0.5	0.4	0.5	0.5
t3	b	3	2	18	1	T	38	0.3	0.6	0.5	0.5	0.4
t3	b	3	2	8	2	F	38	0.95	0.1	0.4	0.3	0.5
t3	b	3	2	10	2	T	38	0.398	0.5	0.6	0.7	0.7
t3	b	3	2	17	2	T	38	0.5	0.6	0.6	0.6	0.6
t3	b	3	2	12	3	F	38	1	0.4	0.5	0.5	0.5
t3	b	3	2	6	3	T	38	0.65	1	0.7	0.7	0.6
t3	b	3	2	11	3	T	38	0.999	1	1	0.9	0.8
t3	b	3	2	1	4	F	38	1	0.2	0.4	0.4	0.5
t3	b	3	2	4	4	T	38	0.85	0.5	0.4	0.8	0.9
t3	b	3	2	13	4	T	38	1	0.5	0.5	0.5	0.5
t3	b	3	2	2	5	F	38	1	1	1	0.6	0.5
t3	b	3	2	5	5	T	38	0.265	0.2	0.3	0.4	0.4
t3	b	3	2	3	5	T	38	0.45	0.5	0.5	0.5	0.6
t3	b	3	2	15	6	F	38	1	0.5	0.7	0.8	0.7
t3	b	3	2	16	6	T	38	0.684	0.6	0.4	0.5	0.6
t3	b	3	2	14	6	T	38	0.865	0.5	0.6	0.4	0.5
t3	b	3	2	7	1	F	39	0.84	0.5	0.4	0.5	0.5
t3	b	3	2	5	1	T	39	0.274	0.2	0.3	0.4	0.4
t3	b	3	2	16	1	T	39	0.87	0.6	0.4	0.5	0.6
t3	b	3	2	6	2	F	39	1	1	0.7	0.7	0.6
t3	b	3	2	17	2	T	39	0.3	0.6	0.6	0.6	0.6
t3	b	3	2	15	2	T	39	0.631	0.5	0.7	0.8	0.7
t3	b	3	2	10	3	F	39	1	0.5	0.6	0.7	0.7
t3	b	3	2	12	3	T	39	0.4	0.4	0.5	0.5	0.5
t3	b	3	2	11	3	T	39	0.595	1	1	0.9	0.8
t3	b	3	2	3	4	F	39	1	0.5	0.5	0.5	0.6
t3	b	3	2	4	4	T	39	0.85	0.5	0.4	0.8	0.9
t3	b	3	2	14	4	T	39	0.928	0.5	0.6	0.4	0.5
t3	b	3	2	1	5	F	39	1	0.2	0.4	0.4	0.5
t3	b	3	2	18	5	T	39	0.269	0.6	0.5	0.5	0.4
t3	b	3	2	13	5	T	39	1	0.5	0.5	0.5	0.5
t3	b	3	2	2	6	F	39	1	1	1	0.6	0.5
t3	b	3	2	8	6	T	39	0.328	0.1	0.4	0.3	0.5
t3	b	3	2	9	6	T	39	1	0.1	0.3	0.3	0.1
t3	b	3	2	17	1	F	40	1	0.6	0.6	0.6	0.6
t3	b	3	2	15	1	T	40	0.199	0.5	0.7	0.8	0.7
t3	b	3	2	7	1	T	40	0.28	0.5	0.4	0.5	0.5
t3	b	3	2	12	2	F	40	1	0.4	0.5	0.5	0.5
t3	b	3	2	14	2	T	40	0.789	0.5	0.6	0.4	0.5
t3	b	3	2	16	2	T	40	0.849	0.6	0.4	0.5	0.6
t3	b	3	2	2	3	F	40	1	1	1	0.6	0.5
t3	b	3	2	1	3	T	40	0.252	0.2	0.4	0.4	0.5
t3	b	3	2	11	3	T	40	0.595	1	1	0.9	0.8
t3	b	3	2	5	4	F	40	1	0.2	0.3	0.4	0.4
t3	b	3	2	6	4	T	40	0.8	1	0.7	0.7	0.6
t3	b	3	2	9	4	T	40	0.991	0.1	0.3	0.3	0.1
t3	b	3	2	18	5	F	40	1	0.6	0.5	0.5	0.4
t3	b	3	2	8	5	T	40	0.328	0.1	0.4	0.3	0.5
t3	b	3	2	4	5	T	40	0.85	0.5	0.4	0.8	0.9
t3	b	3	2	3	6	F	40	1	0.5	0.5	0.5	0.6
t3	b	3	2	10	6	T	40	0.728	0.5	0.6	0.7	0.7
t3	b	3	2	13	6	T	40	1	0.5	0.5	0.5	0.5
t3	b	3	2	15	1	F	41	1	0.5	0.7	0.8	0.7
t3	b	3	2	17	1	T	41	0.3	0.6	0.6	0.6	0.6
t3	b	3	2	8	1	T	41	0.849	0.1	0.4	0.3	0.5
t3	b	3	2	14	2	F	41	0.848	0.5	0.6	0.4	0.5
t3	b	3	2	7	2	T	41	0.26	0.5	0.4	0.5	0.5
t3	b	3	2	12	2	T	41	0.5	0.4	0.5	0.5	0.5
t3	b	3	2	2	3	F	41	1	1	1	0.6	0.5
t3	b	3	2	1	3	T	41	0.288	0.2	0.4	0.4	0.5
t3	b	3	2	9	3	T	41	0.982	0.1	0.3	0.3	0.1
t3	b	3	2	11	4	F	41	1	1	1	0.9	0.8
t3	b	3	2	3	4	T	41	0.3	0.5	0.5	0.5	0.6
t3	b	3	2	16	4	T	41	0.999	0.6	0.4	0.5	0.6
t3	b	3	2	6	5	F	41	1	1	0.7	0.7	0.6
t3	b	3	2	5	5	T	41	0.499	0.2	0.3	0.4	0.4
t3	b	3	2	13	5	T	41	1	0.5	0.5	0.5	0.5
t3	b	3	2	10	6	F	41	1	0.5	0.6	0.7	0.7
t3	b	3	2	18	6	T	41	0.299	0.6	0.5	0.5	0.4
t3	b	3	2	4	6	T	41	0.725	0.5	0.4	0.8	0.9
t3	b	3	2	15	1	F	42	1	0.5	0.7	0.8	0.7
t3	b	3	2	4	1	T	42	0.85	0.5	0.4	0.8	0.9
t3	b	3	2	13	1	T	42	1	0.5	0.5	0.5	0.5
t3	b	3	2	7	2	F	42	0.86	0.5	0.4	0.5	0.5
t3	b	3	2	11	2	T	42	0.9	1	1	0.9	0.8
t3	b	3	2	9	2	T	42	0.979	0.1	0.3	0.3	0.1
t3	b	3	2	1	3	F	42	1	0.2	0.4	0.4	0.5
t3	b	3	2	18	3	T	42	0.299	0.6	0.5	0.5	0.4
t3	b	3	2	3	3	T	42	0.3	0.5	0.5	0.5	0.6
t3	b	3	2	10	4	F	42	1	0.5	0.6	0.7	0.7
t3	b	3	2	14	4	T	42	0.259	0.5	0.6	0.4	0.5
t3	b	3	2	5	4	T	42	0.499	0.2	0.3	0.4	0.4
t3	b	3	2	12	5	F	42	1	0.4	0.5	0.5	0.5
t3	b	3	2	2	5	T	42	0.349	1	1	0.6	0.5
t3	b	3	2	16	5	T	42	0.702	0.6	0.4	0.5	0.6
t3	b	3	2	17	6	F	42	1	0.6	0.6	0.6	0.6
t3	b	3	2	8	6	T	42	0.849	0.1	0.4	0.3	0.5
t3	b	3	2	6	6	T	42	1	1	0.7	0.7	0.6
t3	b	3	2	8	1	F	43	0.99	0.1	0.4	0.3	0.5
t3	b	3	2	18	1	T	43	0.299	0.6	0.5	0.5	0.4
t3	b	3	2	12	1	T	43	0.375	0.4	0.5	0.5	0.5
t3	b	3	2	4	2	F	43	1	0.5	0.4	0.8	0.9
t3	b	3	2	3	2	T	43	0.298	0.5	0.5	0.5	0.6
t3	b	3	2	9	2	T	43	0.998	0.1	0.3	0.3	0.1
t3	b	3	2	2	3	F	43	1	1	1	0.6	0.5
t3	b	3	2	14	3	T	43	0.498	0.5	0.6	0.4	0.5
t3	b	3	2	10	3	T	43	0.997	0.5	0.6	0.7	0.7
t3	b	3	2	1	4	F	43	1	0.2	0.4	0.4	0.5
t3	b	3	2	15	4	T	43	0.799	0.5	0.7	0.8	0.7
t3	b	3	2	13	4	T	43	1	0.5	0.5	0.5	0.5
t3	b	3	2	17	5	F	43	1	0.6	0.6	0.6	0.6
t3	b	3	2	16	5	T	43	0.695	0.6	0.4	0.5	0.6
t3	b	3	2	7	5	T	43	0.89	0.5	0.4	0.5	0.5
t3	b	3	2	5	6	F	43	1	0.2	0.3	0.4	0.4
t3	b	3	2	6	6	T	43	0.9	1	0.7	0.7	0.6
t3	b	3	2	11	6	T	43	0.9	1	1	0.9	0.8
t3	b	3	2	13	1	F	44	1	0.5	0.5	0.5	0.5
t3	b	3	2	5	1	T	44	0.499	0.2	0.3	0.4	0.4
t3	b	3	2	9	1	T	44	0.997	0.1	0.3	0.3	0.1
t3	b	3	2	2	2	F	44	1	1	1	0.6	0.5
t3	b	3	2	10	2	T	44	0.274	0.5	0.6	0.7	0.7
t3	b	3	2	4	2	T	44	0.85	0.5	0.4	0.8	0.9
t3	b	3	2	17	3	F	44	1	0.6	0.6	0.6	0.6
t3	b	3	2	12	3	T	44	0.35	0.4	0.5	0.5	0.5
t3	b	3	2	6	3	T	44	0.9	1	0.7	0.7	0.6
t3	b	3	2	15	4	F	44	1	0.5	0.7	0.8	0.7
t3	b	3	2	18	4	T	44	0.3	0.6	0.5	0.5	0.4
t3	b	3	2	1	4	T	44	0.474	0.2	0.4	0.4	0.5
t3	b	3	2	14	5	F	44	0.996	0.5	0.6	0.4	0.5
t3	b	3	2	7	5	T	44	0.69	0.5	0.4	0.5	0.5
t3	b	3	2	16	5	T	44	0.78	0.6	0.4	0.5	0.6
t3	b	3	2	8	6	F	44	0.999	0.1	0.4	0.3	0.5
t3	b	3	2	3	6	T	44	0.298	0.5	0.5	0.5	0.6
t3	b	3	2	11	6	T	44	0.9	1	1	0.9	0.8
t3	b	3	2	8	1	F	45	0.849	0.1	0.4	0.3	0.5
t3	b	3	2	3	1	T	45	0.298	0.5	0.5	0.5	0.6
t3	b	3	2	12	1	T	45	0.375	0.4	0.5	0.5	0.5
t3	b	3	2	15	2	F	45	1	0.5	0.7	0.8	0.7
t3	b	3	2	2	2	T	45	0.349	1	1	0.6	0.5
t3	b	3	2	4	2	T	45	0.85	0.5	0.4	0.8	0.9
t3	b	3	2	9	3	F	45	0.999	0.1	0.3	0.3	0.1
t3	b	3	2	17	3	T	45	0.3	0.6	0.6	0.6	0.6
t3	b	3	2	13	3	T	45	1	0.5	0.5	0.5	0.5
t3	b	3	2	11	4	F	45	1	1	1	0.9	0.8
t3	b	3	2	18	4	T	45	0.3	0.6	0.5	0.5	0.4
t3	b	3	2	7	4	T	45	0.77	0.5	0.4	0.5	0.5
t3	b	3	2	6	5	F	45	1	1	0.7	0.7	0.6
t3	b	3	2	14	5	T	45	0.847	0.5	0.6	0.4	0.5
t3	b	3	2	16	5	T	45	0.995	0.6	0.4	0.5	0.6
t3	b	3	2	10	6	F	45	1	0.5	0.6	0.7	0.7
t3	b	3	2	1	6	T	45	0.254	0.2	0.4	0.4	0.5
t3	b	3	2	5	6	T	45	0.499	0.2	0.3	0.4	0.4
t3	b	3	2	16	1	F	46	0.849	0.6	0.4	0.5	0.6
t3	b	3	2	2	1	T	46	0.349	1	1	0.6	0.5
t3	b	3	2	17	1	T	46	0.525	0.6	0.6	0.6	0.6
t3	b	3	2	18	2	F	46	0.999	0.6	0.5	0.5	0.4
t3	b	3	2	1	2	T	46	0.272	0.2	0.4	0.4	0.5
t3	b	3	2	15	2	T	46	0.799	0.5	0.7	0.8	0.7
t3	b	3	2	10	3	F	46	1	0.5	0.6	0.7	0.7
t3	b	3	2	8	3	T	46	0.849	0.1	0.4	0.3	0.5
t3	b	3	2	9	3	T	46	0.982	0.1	0.3	0.3	0.1
t3	b	3	2	12	4	F	46	1	0.4	0.5	0.5	0.5
t3	b	3	2	7	4	T	46	0.6	0.5	0.4	0.5	0.5
t3	b	3	2	4	4	T	46	0.85	0.5	0.4	0.8	0.9
t3	b	3	2	5	5	F	46	1	0.2	0.3	0.4	0.4
t3	b	3	2	11	5	T	46	0.95	1	1	0.9	0.8
t3	b	3	2	13	5	T	46	1	0.5	0.5	0.5	0.5
t3	b	3	2	14	6	F	46	0.986	0.5	0.6	0.4	0.5
t3	b	3	2	3	6	T	46	0.298	0.5	0.5	0.5	0.6
t3	b	3	2	6	6	T	46	0.95	1	0.7	0.7	0.6
t3	b	3	2	13	1	F	47	1	0.5	0.5	0.5	0.5
t3	b	3	2	3	1	T	47	0.3	0.5	0.5	0.5	0.6
t3	b	3	2	11	1	T	47	0.95	1	1	0.9	0.8
t3	b	3	2	10	2	F	47	1	0.5	0.6	0.7	0.7
t3	b	3	2	18	2	T	47	0.255	0.6	0.5	0.5	0.4
t3	b	3	2	1	2	T	47	0.286	0.2	0.4	0.4	0.5
t3	b	3	2	8	3	F	47	0.999	0.1	0.4	0.3	0.5
t3	b	3	2	12	3	T	47	0.35	0.4	0.5	0.5	0.5
t3	b	3	2	14	3	T	47	0.789	0.5	0.6	0.4	0.5
t3	b	3	2	4	4	F	47	1	0.5	0.4	0.8	0.9
t3	b	3	2	6	4	T	47	0.9	1	0.7	0.7	0.6
t3	b	3	2	7	4	T	47	0.925	0.5	0.4	0.5	0.5
t3	b	3	2	15	5	F	47	1	0.5	0.7	0.8	0.7
t3	b	3	2	17	5	T	47	0.3	0.6	0.6	0.6	0.6
t3	b	3	2	16	5	T	47	0.794	0.6	0.4	0.5	0.6
t3	b	3	2	2	6	F	47	1	1	1	0.6	0.5
t3	b	3	2	5	6	T	47	0.499	0.2	0.3	0.4	0.4
t3	b	3	2	9	6	T	47	0.898	0.1	0.3	0.3	0.1
t3	b	3	2	1	1	F	48	1	0.2	0.4	0.4	0.5
t3	b	3	2	16	1	T	48	0.58	0.6	0.4	0.5	0.6
t3	b	3	2	6	1	T	48	0.875	1	0.7	0.7	0.6
t3	b	3	2	10	2	F	48	1	0.5	0.6	0.7	0.7
t3	b	3	2	17	2	T	48	0.4	0.6	0.6	0.6	0.6
t3	b	3	2	7	2	T	48	0.899	0.5	0.4	0.5	0.5
t3	b	3	2	14	3	F	48	0.849	0.5	0.6	0.4	0.5
t3	b	3	2	12	3	T	48	0.4	0.4	0.5	0.5	0.5
t3	b	3	2	5	3	T	48	0.499	0.2	0.3	0.4	0.4
t3	b	3	2	13	4	F	48	1	0.5	0.5	0.5	0.5
t3	b	3	2	15	4	T	48	0.75	0.5	0.7	0.8	0.7
t3	b	3	2	11	4	T	48	0.95	1	1	0.9	0.8
t3	b	3	2	4	5	F	48	1	0.5	0.4	0.8	0.9
t3	b	3	2	2	5	T	48	0.349	1	1	0.6	0.5
t3	b	3	2	9	5	T	48	0.97	0.1	0.3	0.3	0.1
t3	b	3	2	8	6	F	48	0.999	0.1	0.4	0.3	0.5
t3	b	3	2	18	6	T	48	0.275	0.6	0.5	0.5	0.4
t3	b	3	2	3	6	T	48	0.325	0.5	0.5	0.5	0.6
t3	b	3	2	1	1	F	49	1	0.2	0.4	0.4	0.5
t3	b	3	2	8	1	T	49	0.349	0.1	0.4	0.3	0.5
t3	b	3	2	15	1	T	49	0.699	0.5	0.7	0.8	0.7
t3	b	3	2	18	2	F	49	1	0.6	0.5	0.5	0.4
t3	b	3	2	4	2	T	49	0.85	0.5	0.4	0.8	0.9
t3	b	3	2	9	2	T	49	0.983	0.1	0.3	0.3	0.1
t3	b	3	2	17	3	F	49	1	0.6	0.6	0.6	0.6
t3	b	3	2	5	3	T	49	0.299	0.2	0.3	0.4	0.4
t3	b	3	2	12	3	T	49	0.4	0.4	0.5	0.5	0.5
t3	b	3	2	7	4	F	49	0.7	0.5	0.4	0.5	0.5
t3	b	3	2	16	4	T	49	0.897	0.6	0.4	0.5	0.6
t3	b	3	2	6	4	T	49	0.95	1	0.7	0.7	0.6
t3	b	3	2	10	5	F	49	1	0.5	0.6	0.7	0.7
t3	b	3	2	2	5	T	49	0.349	1	1	0.6	0.5
t3	b	3	2	14	5	T	49	0.896	0.5	0.6	0.4	0.5
t3	b	3	2	3	6	F	49	1	0.5	0.5	0.5	0.6
